a1,a2,a3,a4,a5,a6,a7,class
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,1,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,1,1,2,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,1,A
2,1,1,1,1,1,1,A
2,1,1,1,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,2,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,2,1,1,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,1,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,2,1,1,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,2,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,2,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,2,B
2,1,1,2,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,1,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,1,A
2,1,1,2,1,1,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,2,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,1,A
2,1,1,1,1,1,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,2,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,1,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,1,A
2,1,1,1,1,1,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,1,A
2,2,1,1,1,1,1,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,1,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,1,B
2,1,1,1,1,1,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,2,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,2,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,2,B
2,2,1,2,1,2,2,B
2,2,1,2,1,2,2,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,2,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,2,B
2,2,1,2,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,2,1,2,1,A
2,2,1,1,1,2,1,B
2,2,1,1,1,1,1,B
2,2,1,1,1,1,2,A
2,2,1,2,1,1,2,B
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,1,A
2,1,1,1,1,2,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,2,B
2,2,1,1,1,1,2,B
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,1,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,2,1,B
2,2,1,2,1,1,1,B
2,2,1,1,1,1,1,B
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,B
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,A
2,1,1,2,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,2,1,1,2,A
2,2,1,2,1,2,2,A
2,2,1,2,1,2,2,A
2,2,1,2,1,2,1,A
2,2,1,2,1,1,1,B
2,2,1,2,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,A
2,2,1,2,1,1,2,A
2,2,2,2,1,1,2,A
2,2,2,2,1,2,2,A
2,2,2,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,2,1,1,2,A
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,B
2,2,1,1,1,1,2,A
2,2,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,B
2,1,1,1,1,1,2,A
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
2,1,1,2,1,2,1,B
